date,close,open,high,low,amt,MA5,MA10,MA20,DIF,DEA,MACD,K,D,J,RSI,WR,WR1,BIAS1,BIAS2,BIAS3,PSY,PSYMA,CCI,ATR,BBI
20200115,1112.13,1109.01,1121.6,1105,2.6,1111.8,1102.822,1129.891,-14.811,-14.561,-0.499,50.747,39.148,73.9451,45.479,42.348,36.615,0.386,-0.384,-1.928,50,48.611,-20.6545,23.645,1117.1915
20200116,1107,1118.87,1118.87,1102.58,2.32,1112.66,1100.522,1126.841,-14.455,-14.54,0.17,55.2099,44.502,76.6258,44.77,35.864,56.633,-0.36,-0.257,-2.272,41.667,48.611,-25.5796,23.8995,1114.134
20200117,1107.5,1110,1112.78,1101.01,2.35,1111.66,1103.416,1124.346,-13.971,-14.426,0.91,56.4405,48.4815,72.3584,44.857,35.057,76.978,-0.387,0.357,-2.028,50,50,-25.4171,23.688,1112.1457
20200120,1091,1111.86,1111.86,1082,3.54,1105.006,1104.717,1121.581,-14.749,-14.491,-0.517,43.9829,46.982,37.9848,42.538,72.348,80.932,-1.554,-0.846,-3.285,50,50,-58.3185,24.147,1107.9853
20200121,1075.3,1081,1087,1072.3,3.29,1098.586,1102.794,1117.881,-16.443,-14.881,-3.124,31.0794,41.6811,9.876,40.46,94.728,94.295,-2.25,-2.249,-4.342,50,48.611,-120.8235,23.757,1102.3103
20200122,1075.51,1070,1084,1055.38,3.62,1091.262,1101.531,1114.2565,-17.567,-15.418,-4.296,29.8093,37.7238,13.9802,40.501,72.731,69.601,-1.757,-2.211,-3.994,58.333,50,-135.4035,24.688,1097.3579
20200123,1052.8,1076,1076,1037,5.35,1080.422,1096.541,1110.2115,-20.058,-16.346,-7.423,25.5851,33.6776,9.4001,37.61,82.863,80.701,-2.954,-3.973,-5.654,50,50,-173.0919,25.7385,1089.8218
20200203,1003.92,985,1010.68,980,12.34,1059.706,1085.683,1103.6525,-25.681,-18.213,-14.935,22.5597,29.9716,7.736,32.414,83.968,81.985,-5.971,-7.841,-9.554,50,51.389,-275.4276,28.279,1076.1842
20200204,1038.01,1015,1057,1011.01,6.26,1049.108,1077.057,1097.403,-27.074,-19.985,-14.177,28.6957,29.5463,26.9944,38.589,59.963,56.006,-1.712,-4.238,-6.09,50,51.389,-124.0518,29.088,1067.2537
20200205,1049.99,1050,1054,1033.03,4.74,1044.046,1071.316,1090.6125,-26.901,-21.368,-11.065,35.9303,31.6743,44.4424,40.579,50.572,34.589,0.07,-2.665,-4.654,50,51.389,-81.592,28.5115,1062.3108
20200206,1071,1059.43,1075,1052.02,4.72,1043.144,1067.203,1085.0125,-24.783,-22.051,-5.463,46.7984,36.7157,66.9637,43.907,34.471,12.5,2.142,-0.307,-2.515,50,51.389,-31.0308,29.1875,1065.2119
20200207,1076,1070.01,1077,1061.02,3.13,1047.784,1064.103,1082.3125,-22.442,-22.13,-0.626,55.4671,42.9661,80.4689,44.676,27.7,1.031,2.611,0.403,-1.84,58.333,51.389,-13.7359,26.6365,1067.069
20200210,1066.49,1062,1074.6,1057.2,3.05,1060.298,1060.002,1081.709,-21.111,-21.926,1.629,63.922,49.9514,91.8631,43.492,34.408,10.835,1.483,-0.13,-2.349,50,51.389,-18.7216,24.9215,1067.9127
20200211,1098,1063,1099.68,1062.8,4.79,1072.296,1060.702,1082.7095,-17.314,-21.004,7.378,75.4801,58.461,109.5183,48.235,1.404,1.895,2.946,2.893,0.874,58.333,52.778,44.6711,25.4855,1074.1453
20200212,1097.27,1089,1098.79,1085.88,2.81,1081.752,1062.899,1082.8465,-14.201,-19.643,10.885,82.9821,66.6347,115.677,48.137,2.014,3.616,1.933,2.907,1.139,50,52.778,72.9037,25.001,1078.2081
20200213,1091,1098,1113.89,1088.01,3.04,1085.752,1064.448,1082.9895,-12.099,-18.134,12.07,82.9561,72.0751,104.7179,47.279,17.096,36.997,0.711,2.319,0.712,50,52.778,89.5513,25.649,1081.9951
20200214,1088,1090.45,1093.51,1083.11,2.33,1088.152,1067.968,1082.2545,-10.554,-16.618,12.128,80.249,74.7997,91.1474,46.862,19.337,45.669,0.172,1.936,0.398,50,52.778,67.8489,25.3065,1081.9509
20200217,1093.82,1082.5,1096.19,1082.4,2.7,1093.618,1076.958,1081.3205,-8.759,-15.046,12.574,78.5591,76.0529,83.5715,47.794,19.508,35.403,0.434,2.335,0.874,50,51.389,78.468,25.3215,1082.5539
20200218,1084,1090.01,1096.88,1083,2.67,1090.818,1081.557,1079.307,-8.037,-13.644,11.216,69.6024,73.9027,61.0018,46.362,36.965,58.505,-0.734,1.171,0.009,50,51.389,64.5883,25.1555,1082.8468
20200219,1096.5,1085,1101.5,1078,3.71,1090.664,1086.208,1078.762,-6.382,-12.192,11.621,69.5097,72.4384,63.6524,48.415,28.107,48.454,0.434,1.606,1.129,58.333,51.389,68.8314,25.236,1085.2851
20200220,1118,1096.7,1124,1095.41,4.68,1096.064,1090.908,1079.0555,-3.297,-10.413,14.232,76.6791,73.852,82.3335,51.731,8.982,13.043,2.08,2.962,3.052,58.333,52.778,113.0253,25.8355,1089.9037
20200221,1112.88,1111.46,1123.54,1110.01,2.89,1101.04,1094.596,1079.3495,-1.251,-8.581,14.659,78.3961,75.3667,84.455,50.917,16.647,24.174,1.275,1.998,2.578,50,52.778,123.321,25.6975,1094.6057
20200224,1087.18,1105.5,1110,1085.5,3.87,1099.712,1096.665,1078.3335,-1.684,-7.201,11.034,58.9163,69.8832,36.9823,47.044,60.163,80.043,-1.051,-0.48,0.352,41.667,51.389,38.2686,26.478,1093.878
20200225,1074.81,1078,1082.09,1067.88,3.84,1097.874,1094.346,1077.524,-2.991,-6.359,6.736,43.3937,61.0534,8.0743,45.312,87.651,87.651,-1.894,-1.604,-0.665,33.333,48.611,-81.163,25.95,1089.2595
20200226,1073.7,1062,1084,1055,4.36,1093.314,1091.989,1077.444,-4.07,-5.901,3.663,37.9629,53.3566,7.1757,45.157,72.899,72.899,-1.842,-1.759,-0.62,33.333,45.833,-110.9741,26.465,1085.6956
20200227,1087.39,1076,1094.99,1076,3.45,1087.192,1091.628,1078.038,-3.776,-5.476,3.4,40.956,49.223,24.4219,47.478,53.058,53.058,-0.452,-0.426,0.723,33.333,41.667,-25.5066,26.0985,1085.261
20200228,1057,1070.3,1082,1049.97,4.99,1076.016,1088.528,1078.248,-5.927,-5.567,-0.722,30.4694,42.9718,5.4645,43.239,90.504,90.444,-2.325,-2.911,-1.901,33.333,37.5,-179.1839,26.0195,1080.4487
20200302,1086.01,1050.11,1096.55,1050.01,4.77,1075.782,1087.747,1082.3525,-5.231,-5.499,0.537,36.5406,40.8281,27.9656,47.875,51.317,39.963,0.773,-0.208,0.811,41.667,36.111,-72.0466,24.7065,1081.2771
20200303,1113,1098,1118.88,1098,5.03,1083.42,1090.647,1086.102,-2.473,-4.894,4.843,52.7408,44.799,68.6244,51.704,14.859,8.533,2.866,2.077,3.166,50,37.5,113.148,23.696,1085.9453
20200304,1128.92,1125,1139,1116.24,5.38,1094.464,1093.889,1090.0485,0.986,-3.718,9.409,64.7198,51.4392,91.281,53.794,11.322,11.322,3.475,3.26,4.426,50,40.278,168.9116,23.9475,1095.9111
20200305,1171,1136.31,1174.99,1130.56,6.24,1111.186,1099.189,1095.0485,7.042,-1.566,17.216,75.4161,59.4315,107.3851,58.72,3.191,3.191,5.76,6.403,7.827,58.333,44.444,207.6933,25.0005,1110.1103
20200306,1155.5,1163,1176,1151.98,3.06,1130.886,1103.451,1099.0235,10.47,0.841,19.257,78.1887,65.6839,103.1983,56.408,16.266,16.266,3.301,4.528,5.785,50,47.222,159.6262,25.4025,1118.7128
20200309,1114.01,1135,1135,1111.31,4.34,1136.486,1106.134,1101.3995,9.726,2.618,14.216,69.0636,66.8105,73.5698,50.821,49.187,49.202,-1.247,0.805,1.692,41.667,48.611,41.5916,26.672,1120.3565
20200310,1156,1113,1168,1113,5.81,1145.086,1114.253,1104.2995,12.383,4.571,15.623,74.086,69.2356,83.7866,55.478,15.869,25.641,1.427,4.265,5.101,50,50,94.3319,27.578,1123.6461
20200311,1158.52,1155.5,1169.58,1141,3.55,1151.006,1122.735,1107.362,14.524,6.562,15.924,78.1007,72.1907,89.9209,55.741,13.87,27.021,0.976,3.935,4.982,58.333,51.389,102.1612,28.3615,1128.0463
20200312,1138.5,1141.22,1153,1125.1,3.66,1144.506,1127.846,1109.737,14.439,8.137,12.603,75.4791,73.2868,79.8636,53.143,29.755,57.969,-0.907,1.655,2.925,58.333,52.778,55.2569,28.7385,1132.407
20200313,1112.03,1090,1128.98,1080,7.59,1135.812,1133.349,1110.9385,12.096,8.929,6.334,61.4409,69.3382,45.6464,49.933,50.774,66.635,-2.376,-0.991,0.36,58.333,52.778,-15.9587,31.1435,1127.3846
20200316,1067,1103.98,1107.95,1062,5.12,1126.41,1131.448,1109.5975,6.53,8.449,-3.837,42.4226,60.3663,6.5352,45.098,95.614,95.352,-5.1,-4.856,-3.592,50,52.778,-79.6936,32.9555,1115.3104
20200317,1045.1,1055,1078,1011.12,7.94,1104.23,1124.658,1107.6525,0.348,6.829,-12.961,35.1514,51.9613,1.5314,42.985,79.391,78.556,-6.089,-6.726,-5.385,50,54.167,-143.3769,35.6055,1103.9217
20200318,1007.99,1040,1060,1007.99,7.35,1074.124,1112.565,1103.227,-7.459,3.971,-22.861,23.4342,42.4523,-14.6019,39.697,100,100,-7.37,-9.513,-8.458,41.667,52.778,-152.9828,37.031,1086.3528
20200319,996,993.99,1015,960.1,10.23,1045.624,1095.065,1097.127,-14.448,0.288,-29.47,21.3354,35.4133,-6.8205,38.699,83.372,81.389,-6.135,-9.8,-9.231,33.333,48.611,-176.2511,38.3465,1069.702
20200320,1035.28,1011,1043,1011,6.01,1030.274,1083.043,1093.247,-16.625,-3.095,-27.06,26.1865,32.3377,13.8842,43.551,64.111,55.483,-0.826,-5.576,-5.441,33.333,44.444,-99.112,40.02,1061.662
20200323,1019,1000,1035.28,991.52,4.85,1020.674,1073.542,1089.838,-19.44,-6.364,-26.152,26.8301,30.5019,19.4866,42.109,71.883,60.162,-0.914,-5.974,-6.697,25,38.889,-97.1415,40.839,1054.6843
20200324,1056,1043,1058.88,1035,4.67,1022.854,1063.542,1088.8975,-18.473,-8.786,-19.374,34.4584,31.8207,39.7337,46.322,54.22,18.66,2.868,-1.809,-3.159,33.333,36.111,-46.2643,41.868,1056.9179
20200325,1080.1,1087.98,1091.36,1074.2,3.7,1037.276,1055.7,1089.2175,-15.581,-10.145,-10.873,46.6577,36.7664,66.4404,48.852,37.792,8.578,4.621,0.697,-0.806,41.667,34.722,0.0939,42.186,1061.4848
20200326,1064.92,1073.33,1091.2,1062,3,1051.06,1048.342,1088.094,-14.35,-10.986,-6.728,54.7372,42.7566,78.6983,47.384,37.932,20.143,2.211,-0.011,-2.02,33.333,33.333,-4.3405,42.5815,1065.5052
20200327,1075.5,1085,1092,1075.01,3.63,1059.104,1044.689,1089.019,-12.377,-11.264,-2.226,65.655,50.3894,96.1861,48.509,21.948,16.421,1.93,1.643,-1.002,33.333,33.333,13.5323,42.0645,1068.9443
20200330,1072,1060.25,1077,1057,3.07,1069.704,1045.189,1088.3185,-10.97,-11.205,0.471,72.049,57.6093,100.9284,48.154,15.163,19.904,1.013,1.845,-1.314,33.333,33.333,2.7711,40.7375,1068.2388
20200331,1111,1082,1115,1081.8,4.8,1080.704,1051.779,1088.2185,-6.631,-10.29,7.319,80.5052,65.2413,111.0331,52.224,2.582,5,3.197,5.559,2.131,41.667,36.111,81.5021,41.244,1075.8657
20200401,1103,1117,1129,1103,3.32,1085.284,1061.28,1086.9225,-3.795,-8.991,10.393,80.6995,70.394,101.3106,51.361,15.394,36.111,1.713,4.501,1.335,41.667,37.5,110.0765,41.244,1080.5417
20200402,1145,1104,1145,1103.88,4.52,1101.3,1076.18,1085.6225,1.822,-6.829,17.301,87.133,75.9737,109.4517,55.4,0,0,4.544,7.631,4.84,50,38.889,142.3125,41.0405,1091.0854
20200403,1139.79,1139.03,1147.96,1131.98,2.76,1114.158,1086.631,1084.837,5.785,-4.306,20.182,89.0111,80.3195,106.3944,54.811,5.222,8.982,2.896,6.047,4.149,50,41.667,135.3977,40.6385,1099.1536
20200407,1159.95,1161.95,1166.5,1148.89,4.35,1131.748,1100.726,1087.134,10.433,-1.358,23.582,90.6802,83.7731,104.4944,56.671,4.981,5.982,3.402,6.568,5.802,58.333,45.833,139.3903,39.7645,1111.4081
20200408,1159.76,1152,1166.31,1152,2.42,1141.5,1111.102,1087.322,13.94,1.702,24.478,91.735,86.427,102.351,56.648,6.155,7.957,2.054,5.545,5.661,50,48.611,118.4809,37.73,1118.9351
20200409,1158.5,1166,1169,1147.96,2.28,1152.6,1118.942,1087.321,16.429,4.647,23.564,91.365,88.073,97.949,56.49,9.375,15.909,1.238,4.326,5.596,50,50,101.6534,37.353,1125.3794
20200410,1165,1157.88,1181.5,1153.5,2.78,1156.6,1128.95,1088.646,18.71,7.46,22.501,89.8257,88.6573,92.1625,57.134,13.253,21.257,0.895,4.06,6.151,50,51.389,100.5691,37.082,1130.9857
20200413,1162.3,1165,1169.98,1148.5,1.6,1161.102,1137.63,1091.1595,20.069,9.981,20.174,86.7979,88.0375,84.3187,56.77,15.422,38.772,0.41,3.188,5.711,41.667,50,79.1544,35.231,1134.259
20200414,1185.1,1176,1191.55,1166,3.68,1166.132,1148.94,1097.0645,22.723,12.53,20.386,88.7706,88.2818,89.748,59.07,5.877,14.797,1.716,4.285,7.666,50,50,104.5994,34.192,1142.3436
20200415,1189.6,1192,1203.99,1187.1,2.93,1172.1,1156.8,1104.2895,24.903,15.004,19.797,87.7223,88.0953,86.9763,59.513,14.249,25.683,1.671,3.812,7.947,50,48.611,114.4082,31.7925,1149.8124
20200416,1197.1,1192.97,1197.1,1184.1,2.17,1179.82,1166.21,1113.745,26.925,17.388,19.073,88.6255,88.272,89.3324,60.263,6.882,12.297,1.771,3.525,8.388,58.333,50,102.9511,29.842,1159.2383
20200417,1226,1210,1234.56,1205.01,3.82,1192.02,1174.31,1125.245,30.508,20.012,20.991,89.1222,88.5554,90.2556,63.014,8.345,9.947,3.241,5.153,10.529,58.333,51.389,150.5611,28.97,1170.73
20200420,1227.3,1221,1231.5,1216.8,2.42,1205.02,1183.061,1134.846,33.071,22.624,20.894,89.9537,89.0215,91.818,63.134,8.383,8.436,2.454,4.337,9.984,66.667,54.167,146.0549,27.355,1181.4573
20200421,1200,1221.02,1223.99,1193,2.92,1208,1187.066,1143.896,32.525,24.604,15.841,79.9999,86.0143,67.9711,58.949,39.908,50.408,-0.347,1.62,6.919,58.333,56.944,83.565,26.882,1186.6782
20200422,1244.5,1206,1249.5,1202.22,4.4,1218.98,1195.54,1153.321,35.276,26.739,17.074,85.0164,85.6817,83.6859,63.108,4.924,7.645,2.505,4.616,9.919,66.667,59.722,127.5822,27.363,1195.2325
20200423,1252.26,1250,1265.68,1247.77,2.69,1230.012,1204.916,1161.929,37.648,28.92,17.455,86.1935,85.8523,86.8759,63.776,11.452,16.45,2.265,4.592,9.571,66.667,62.5,152.9255,26.654,1203.9985
20200424,1250.56,1248,1259.89,1235.18,1.91,1234.924,1213.472,1171.211,38.942,30.925,16.035,85.7395,85.8147,85.5891,63.514,12.903,20.804,1.388,3.794,8.57,66.667,63.889,116.5214,26.4295,1214.6515
20200427,1276,1257,1278.17,1250.96,2.59,1244.664,1224.842,1181.236,41.542,33.048,16.987,89.724,87.1178,94.9365,65.72,1.935,2.548,2.757,5.051,9.759,75,66.667,133.0946,26.456,1224.314
20200428,1279.13,1285.31,1299.94,1271.88,3.47,1260.49,1234.245,1191.5925,43.355,35.11,16.49,87.1612,87.1323,87.2191,65.984,17.964,19.46,2.297,4.491,9.155,75,68.056,136.7712,26.859,1233.6796
20200429,1274.9,1277.8,1288.1,1258,2.34,1266.57,1242.775,1199.7875,43.944,36.876,14.135,83.6358,85.9668,78.9739,65.275,21.616,25.624,0.951,3.353,8.046,75,70.833,103.6261,26.214,1243.2233
20200430,1265.7,1271,1285.01,1258.88,2.47,1269.258,1249.635,1207.9225,43.17,38.135,10.07,78.4179,83.4505,68.3527,63.721,32.018,52.872,-0.057,2.052,6.511,66.667,70.833,83.6972,26.2205,1246.9613
20200506,1300,1251,1300,1250,3.58,1279.146,1257.035,1215.6725,44.809,39.47,10.678,85.6119,84.171,88.4938,66.796,0,0,2.01,4.045,8.543,66.667,70.833,97.832,26.6205,1254.9271
20200507,1312,1299.4,1314.99,1293,2.79,1286.346,1265.505,1224.283,46.539,40.884,11.31,89.5241,85.9554,96.6617,67.793,2.451,4.601,2.131,4.207,8.638,66.667,70.833,130.9917,26.921,1265.1251
20200508,1314.61,1317,1338,1308.51,2.91,1293.442,1276.966,1232.016,47.572,42.221,10.702,85.4333,85.7813,84.7371,68.011,17.226,26.58,1.824,3.806,8.094,66.667,69.444,140.9936,27.06,1274.589
20200511,1323.01,1320,1335,1313.67,2.37,1303.064,1284.817,1240.1785,48.51,43.479,10.062,85.4292,85.664,84.9597,68.721,14.579,17.034,1.898,3.815,7.971,66.667,68.056,132.6859,27.411,1282.3694
20200512,1333,1318,1334.99,1316,1.97,1316.524,1292.891,1248.9035,49.489,44.681,9.615,88.3922,86.5734,92.0299,69.561,4.863,5.682,1.907,3.697,8.095,75,68.056,123.3933,27.3085,1291.4923
20200513,1335.95,1333,1337.99,1322.88,2.2,1323.714,1301.43,1257.451,49.927,45.73,8.393,91.485,88.2106,98.0337,69.81,2.33,2.33,1.227,3.314,7.621,75,69.444,113.0395,26.664,1300.2398
20200514,1326.59,1330,1334.88,1325.11,1.86,1326.632,1306.489,1265.6655,48.954,46.375,5.159,90.0013,88.8075,92.389,67.965,12.966,25.356,0.181,2.101,6.273,66.667,69.444,90.5045,26.132,1305.2483
20200515,1313,1329,1333.5,1301.88,2.64,1326.31,1309.876,1272.0605,46.551,46.41,0.281,83.8645,87.1598,77.2739,65.348,28.409,69.214,-0.858,0.652,4.649,66.667,69.444,51.21,26.2505,1306.5228
20200518,1346.21,1306,1351.5,1305.13,3.44,1330.95,1317.007,1279.891,46.786,46.485,0.601,87.5057,87.2751,87.967,68.446,5.212,10.661,1.247,2.737,6.631,66.667,69.444,85.4462,27.6245,1312.1148
20200519,1346.11,1364,1364,1338,2.48,1333.572,1325.048,1287.3415,46.429,46.474,-0.09,83.2714,85.9406,77.9332,68.427,15.693,28.799,0.947,2.294,5.99,58.333,68.056,115.4166,28.2745,1317.962
20200520,1351,1346.11,1359.18,1336.81,2.12,1336.582,1330.148,1293.5915,46.011,46.381,-0.741,81.8719,84.5843,76.447,68.873,18.31,20.927,1.087,2.173,5.72,66.667,66.667,105.3134,27.52,1325.0266
20200521,1366.1,1355,1371.96,1352.86,2.31,1344.484,1335.558,1300.5315,46.363,46.378,-0.029,85.1273,84.7653,85.8512,70.228,8.362,8.362,1.834,2.666,6.275,75,66.667,135.8169,27.833,1331.767
20200522,1328.2,1366,1366.1,1322.88,3.44,1347.524,1336.917,1306.9415,43.088,45.72,-5.264,69.2706,79.6004,48.6109,63.039,62.443,62.443,-1.011,-0.359,2.864,66.667,66.667,52.8441,28.279,1332.5316
20200525,1362.9,1330,1366.58,1321,3.16,1350.862,1340.906,1312.8615,42.798,45.135,-4.675,75.2043,78.135,69.3429,66.332,12.928,13.557,0.949,1.92,4.99,66.667,66.667,87.7813,28.083,1338.1429
20200526,1358,1369.88,1369.95,1355,2.25,1353.24,1343.406,1318.1485,41.693,44.447,-5.508,76.8295,77.6999,75.0888,65.473,19.92,27.394,0.44,1.28,4.171,58.333,65.278,120.9273,27.7715,1340.1848
20200527,1338,1359,1360,1333,2.68,1350.64,1343.611,1322.5205,38.756,43.309,-9.105,68.4001,74.5999,56.0003,62.049,48.459,66.641,-0.94,-0.305,2.275,50,63.889,27.7608,27.886,1342.0689
20200528,1344,1337.97,1346.94,1321.13,2.65,1346.22,1345.352,1325.9205,36.493,41.946,-10.906,64.9875,71.3958,52.171,62.66,39.897,54.867,-0.41,0.074,2.265,50,61.111,-14.3435,27.796,1341.2814
20200529,1366.6,1332.1,1369.98,1332.1,3.04,1353.9,1350.712,1330.294,36.106,40.778,-9.343,73.1523,71.9813,75.4944,64.883,8.02,6.901,1.258,1.564,3.583,50,56.944,84.1032,28.287,1343.7508
20200601,1419.5,1381,1420.1,1381,3.55,1365.22,1358.041,1337.524,39.612,40.544,-1.866,81.8997,75.2875,95.1243,69.342,0.605,0.605,4.005,4.892,7.028,58.333,55.556,269.8552,29.457,1358.0898
20200602,1410.71,1416.01,1427.9,1406.66,2.6,1375.762,1364.501,1344.7745,41.205,40.677,1.058,82.573,77.716,92.2871,67.848,16.08,16.1,2.761,3.619,5.832,58.333,54.167,212.9527,29.2125,1369.4893
20200603,1399.3,1415,1417.5,1395.77,2.36,1388.022,1369.331,1349.7395,41.074,40.756,0.637,79.464,78.2987,81.7947,65.925,26.754,26.787,1.422,2.448,4.573,50,52.778,135.3846,27.799,1376.2824
20200604,1407.99,1396,1411,1396,1.8,1400.82,1373.52,1354.539,41.197,40.844,0.705,80.101,78.8995,82.5042,66.675,18.625,18.648,1.196,2.696,4.802,58.333,54.167,108.9988,27.4495,1380.7285
20200605,1425,1405.25,1428.88,1401.08,1.83,1412.5,1383.2,1360.0585,42.18,41.112,2.138,85.5337,81.1109,94.3794,68.111,3.597,4.009,1.434,3.471,5.577,58.333,55.556,113.7415,27.365,1388.2159
20200608,1406.1,1425,1435,1402.01,2.93,1409.82,1387.52,1364.213,40.963,41.082,-0.238,81.8959,81.3725,82.9425,64.872,25.38,53.519,-0.378,1.853,3.727,50,55.556,86.1542,27.948,1392.3003
20200609,1416.55,1408,1425,1400.68,2.26,1410.988,1393.375,1368.3905,40.375,40.94,-1.131,82.5297,81.7583,84.0725,65.81,16.203,47.03,0.397,2.065,4.125,58.333,55.556,73.1102,28.2145,1395.7758
20200610,1423.66,1425,1433.33,1417,2.27,1415.86,1401.941,1372.776,40.022,40.757,-1.469,84.6797,82.7321,88.5749,66.446,9.959,28.906,0.747,2.205,4.291,58.333,55.556,83.1633,28.298,1398.5659
20200611,1400.46,1411.01,1417.99,1396.99,3.07,1414.354,1407.587,1376.4695,37.439,40.093,-5.309,68.4654,77.9765,49.4433,62.487,33.567,88.564,-0.908,0.284,2.323,58.333,56.944,35.9507,29.0895,1399.9522
20200612,1416.37,1387.17,1416.37,1383.31,2.84,1412.628,1412.564,1381.638,36.257,39.326,-6.138,66.963,74.3054,52.2784,64.021,34.5,36.042,0.119,0.952,3.192,66.667,58.333,30.9096,29.1615,1403.2112
20200615,1383,1402,1411.6,1381,3.46,1408.008,1408.914,1383.4775,32.256,37.912,-11.312,45.8766,64.8291,7.9716,58.762,96.296,96.296,-1.754,-1.655,0.608,58.333,58.333,-12.104,28.6115,1399.3452
20200616,1403.88,1398.5,1414,1393.13,2.92,1405.474,1408.231,1386.366,30.42,36.413,-11.988,44.7079,58.122,17.8795,60.861,57.63,56.277,-0.244,-0.39,1.917,58.333,59.722,14.2556,28.8615,1401.0365
20200617,1405,1411.86,1411.9,1395.02,1.95,1401.742,1408.801,1389.066,28.723,34.875,-12.304,44.62,53.6214,26.6174,60.972,55.556,54.137,-0.028,-0.225,1.757,58.333,59.722,-6.7959,28.587,1399.9807
20200618,1413,1404.9,1413.2,1400.1,2.1,1404.25,1409.302,1391.411,27.705,33.441,-11.472,49.4998,52.2475,44.0043,61.782,40.741,13.49,0.668,0.33,2.029,66.667,61.111,1.068,28.194,1402.6705
20200619,1439.84,1420,1445.2,1415.1,3.9,1408.944,1410.786,1396.993,28.733,32.5,-7.534,63.5502,56.0151,78.6205,64.368,8.349,8.349,2.103,1.991,3.675,75,63.889,188.3672,27.643,1409.548
20200622,1439,1435.1,1443.89,1433.2,2.32,1420.144,1414.076,1400.798,29.144,31.828,-5.37,72.481,61.5037,94.4357,64.226,9.657,9.657,1.771,1.745,3.326,66.667,63.889,176.2742,25.8985,1414.9216
20200623,1474.5,1435,1482,1433.52,3.39,1434.268,1419.871,1406.623,31.965,31.856,0.219,79.1788,67.3954,102.7455,67.397,7.426,8.439,3.169,3.952,5.486,66.667,65.278,227.74,27.575,1426.3466
20200624,1460.01,1463.6,1465.71,1445,2.51,1445.27,1423.506,1412.7235,32.656,32.016,1.28,78.8618,71.2175,94.1502,64.945,21.772,25.282,1.491,2.605,4.158,66.667,66.667,147.6418,27.7,1433.0144
20200629,1463.17,1448,1466,1437.01,2.81,1455.304,1429.777,1418.682,33.077,32.228,1.697,79.6933,74.0428,90.9944,65.233,18.644,22.991,1.03,2.547,3.966,66.667,68.056,112.2299,27.859,1439.9132
20200630,1462.88,1463.12,1468.98,1455.12,2.24,1459.912,1434.428,1423.496,33.006,32.384,1.245,79.2907,75.7921,86.2879,65.182,18.931,28.58,0.433,2.293,3.639,58.333,66.667,110.3724,26.658,1443.0438
20200701,1494.27,1468,1506.1,1464.02,3.87,1470.966,1445.555,1427.2345,35.079,32.923,4.313,82.6438,78.076,91.7794,68.02,10.472,16.228,1.954,3.92,5.438,66.667,65.278,148.8823,26.144,1451.0557
20200702,1544,1499,1550.9,1495,4.59,1484.866,1459.567,1433.899,40.27,34.392,11.756,86.904,81.0187,98.6747,71.817,4.426,5.878,4.104,6.59,8.291,66.667,65.278,191.3669,27.9135,1466.4916
20200703,1541.79,1550,1552.5,1516.88,3.51,1501.222,1473.246,1441.0235,43.702,36.254,14.896,88.6711,83.5695,98.8743,71.424,7.028,9.274,3.174,5.474,7.515,66.667,65.278,162.9128,28.608,1480.9605
20200706,1600,1538,1616,1531.81,5.18,1528.588,1491.946,1450.624,50.537,39.111,22.852,89.5298,85.5562,97.4769,75.162,7.964,8.939,5.424,8.245,10.823,66.667,65.278,191.1387,32.0675,1502.0902
20200707,1688,1603.09,1744.82,1601,6.67,1573.612,1516.762,1463.774,62.335,43.756,37.16,86.9357,86.0161,88.775,79.411,18.234,19.613,8.542,12.406,16.019,66.667,65.278,224.7102,37.9185,1532.6414
20200708,1681.34,1680,1719,1660,5.32,1611.026,1540.996,1477.536,70.338,49.072,42.531,84.4161,85.4827,82.2828,78.352,20.392,22.607,5.641,10.319,14.672,58.333,65.278,170.8246,39.219,1562.404
20200709,1706,1691,1712,1682,3.5,1643.426,1564.146,1492.0085,77.773,54.812,45.921,85.4068,85.4574,85.3056,79.413,12.612,15.539,4.865,10.332,15.349,58.333,63.889,143.2818,39.536,1589.2225
20200710,1713.85,1689,1736.6,1688.94,3.71,1677.838,1589.53,1506.518,83.338,60.517,45.641,86.7078,85.8742,88.3749,79.742,10.061,13.587,3.546,9.221,14.89,66.667,63.889,123.3985,41.08,1607.8072
20200713,1781.99,1714.68,1787,1714.68,6.07,1714.236,1621.412,1525.5945,92.184,66.851,50.667,90.6215,87.4566,96.9511,82.307,1.51,1.963,5.12,11.739,18.278,66.667,63.889,126.3906,43.404,1637.3782
20200714,1762,1781.99,1782.03,1748.4,4.61,1729.036,1651.324,1542.876,96.47,72.775,47.39,90.8938,88.6023,95.4766,79.236,7.74,13.441,2.311,8.769,15.811,66.667,63.889,106.788,43.4325,1659.4067
20200715,1752.53,1744.88,1782.6,1744.71,4.07,1743.274,1677.15,1561.3525,97.973,77.814,40.317,89.6755,88.9601,91.1064,77.801,11.805,27.142,1.13,6.598,14.139,58.333,62.5,88.7169,43.5585,1675.9663
20200716,1614,1729.91,1729.91,1600,10.22,1724.874,1684.15,1571.8585,86.983,79.648,14.67,70.5195,82.8132,45.932,60.949,64.046,92.513,-6.257,-2.574,4.576,58.333,62.5,14.4884,49.635,1664.9361
